Date,Season,HomeTeam,AwayTeam,diff_avg_points,diff_avg_goals_scored,diff_avg_goals_conceded,diff_win_rate,diff_table_position,diff_cumul_points,diff_points_per_game,diff_days_rest,home_attack_vs_away_defense,away_attack_vs_home_defense,home_avg_goals_scored,home_avg_goals_conceded,home_win_rate,home_clean_sheet_rate,home_table_position,away_avg_goals_scored,away_avg_goals_conceded,away_win_rate,away_clean_sheet_rate,away_table_position,home_matchday,FTR,B365H,B365D,B365A
2025-04-21,2024-25,Girona,Betis,-1.6,-0.8,0.6000000000000001,-0.6,10.0,-14.0,-0.4516129032258065,0.0,-0.3999999999999999,-0.19999999999999996,0.8,1.8,0.0,0.0,16.0,1.6,1.2,0.6,0.2,6.0,32,A,2.88,3.3,2.45
2025-05-05,2024-25,Girona,Mallorca,-0.6000000000000001,0.20000000000000007,1.4000000000000001,-0.2,8.0,-9.0,-0.2727272727272727,-2.0,0.0,-1.6,0.8,2.2,0.0,0.0,17.0,0.6,0.8,0.2,0.4,9.0,34,H,2.0,3.1,4.2
2025-05-10,2024-25,Girona,Villarreal,-1.2,-1.0,-0.20000000000000018,-0.39999999999999997,11.0,-20.0,-0.588235294117647,-2.0,-0.8,0.40000000000000013,0.8,1.4,0.2,0.2,16.0,1.8,1.6,0.6,0.2,5.0,35,A,3.1,3.8,2.1
2025-05-25,2024-25,Girona,Ath Madrid,-0.6000000000000001,-1.2000000000000002,0.4,-0.19999999999999996,14.0,-32.0,-0.8648648648648649,0.0,0.4,1.2000000000000002,1.0,1.0,0.4,0.4,17.0,2.2,0.6,0.6,0.6,3.0,38,A,3.8,3.75,1.91
2020-09-20,2020-21,Granada,Alaves,3.0,2.0,-1.0,1.0,-14.0,3.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,17.0,2,H,2.05,3.1,4.2
2020-10-17,2020-21,Granada,Sevilla,-0.5833333333333335,-0.16666666666666674,1.3333333333333335,-0.16666666666666663,4.0,0.0,-0.5833333333333335,0.0,0.8333333333333334,-0.33333333333333326,1.5,2.0,0.5,0.25,10.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,6.0,5,H,4.2,3.4,1.9
2020-11-01,2020-21,Granada,Levante,1.2,0.3999999999999999,0.20000000000000018,0.39999999999999997,-14.0,9.0,1.5,1.0,-0.19999999999999996,-0.8,1.2,1.6,0.6,0.4,5.0,0.8,1.4,0.2,0.0,19.0,7,D,2.25,3.2,3.4
2020-11-22,2020-21,Granada,Valladolid,0.8,-0.19999999999999996,-1.0,0.2,-15.0,8.0,1.0833333333333335,0.0,-1.0,0.19999999999999996,0.8,0.8,0.4,0.4,5.0,1.0,1.8,0.2,0.0,20.0,9,A,2.1,3.2,3.8
2020-12-06,2020-21,Granada,Huesca,0.4,0.0,-0.40000000000000013,0.2,-12.0,7.0,0.7636363636363636,-1.0,-1.4000000000000001,-1.0,0.8,1.8,0.2,0.2,8.0,0.8,2.2,0.0,0.0,20.0,11,D,2.3,3.1,3.4
2020-12-20,2020-21,Granada,Betis,0.0,0.19999999999999996,-0.19999999999999973,0.0,-4.0,2.0,0.26923076923076916,0.0,-1.2,-1.2000000000000002,1.2,2.2,0.2,0.2,7.0,1.0,2.4,0.2,0.2,11.0,13,H,2.45,3.4,2.87
2020-12-30,2020-21,Granada,Valencia,0.7999999999999999,0.5999999999999999,0.40000000000000013,0.4,-9.0,6.0,0.5,-1.0,0.19999999999999996,-0.8,1.4,1.6,0.4,0.4,7.0,0.8,1.2,0.0,0.2,16.0,15,H,2.2,3.3,3.4
2021-01-09,2020-21,Granada,Barcelona,-0.40000000000000013,-1.0,0.0,0.0,3.0,-7.0,-0.32352941176470584,3.0,0.0,1.0,1.0,1.0,0.6,0.4,7.0,2.0,1.0,0.6,0.4,4.0,17,A,6.5,5.25,1.4
2021-01-12,2020-21,Granada,Osasuna,0.3999999999999999,-0.19999999999999996,0.40000000000000013,0.4,-12.0,9.0,0.5294117647058825,0.0,-0.5999999999999999,-0.8,0.8,1.8,0.4,0.2,7.0,1.0,1.4,0.0,0.2,19.0,18,H,2.3,3.1,3.4
2021-01-31,2020-21,Granada,Celta,0.0,0.19999999999999996,0.20000000000000018,0.0,-4.0,4.0,0.19999999999999996,0.0,-1.0,-1.4000000000000001,1.0,2.2,0.2,0.2,7.0,0.8,2.0,0.2,0.0,11.0,21,D,2.7,3.3,2.62
2021-02-13,2020-21,Granada,Ath Madrid,-1.4000000000000001,-1.2000000000000002,0.19999999999999996,-0.6000000000000001,7.0,-21.0,-1.1863636363636363,2.0,0.19999999999999996,1.2000000000000002,1.4,1.4,0.2,0.4,8.0,2.6,1.2,0.8,0.2,1.0,23,A,5.0,3.3,1.8
2021-02-28,2020-21,Granada,Elche,-0.4,0.3999999999999999,0.19999999999999996,-0.2,-9.0,9.0,0.3369565217391305,3.0,-0.6000000000000001,-1.2,1.2,2.0,0.0,0.2,10.0,0.8,1.8,0.2,0.2,19.0,25,H,2.1,3.1,4.0
2021-03-14,2020-21,Granada,Sociedad,-1.8,-0.6000000000000001,1.6,-0.6000000000000001,6.0,-12.0,-0.4615384615384617,0.0,1.2000000000000002,0.20000000000000018,1.6,2.0,0.2,0.0,11.0,2.2,0.4,0.8,0.6,5.0,27,H,5.5,4.2,1.57
2021-04-03,2020-21,Granada,Villarreal,-0.19999999999999996,0.0,0.20000000000000018,0.0,1.0,-7.0,-0.25,0.0,0.0,-0.20000000000000018,1.4,1.6,0.4,0.2,8.0,1.4,1.4,0.4,0.0,7.0,29,A,3.8,3.3,2.05
2021-04-22,2020-21,Granada,Eibar,1.0,0.6,-0.7999999999999998,0.4,-11.0,16.0,0.5580645161290323,7.0,-1.4,-1.2000000000000002,1.0,1.6,0.4,0.2,9.0,0.4,2.4,0.0,0.0,20.0,31,H,2.37,3.1,3.2
2021-05-02,2020-21,Granada,Cadiz,0.19999999999999996,1.0,0.6000000000000001,0.19999999999999996,-5.0,8.0,0.24242424242424243,-5.0,0.8,-0.8,1.8,1.6,0.6,0.0,8.0,0.8,1.0,0.4,0.4,13.0,34,A,1.85,3.3,4.75
2021-05-13,2020-21,Granada,Real Madrid,-0.6000000000000001,0.20000000000000018,0.9999999999999999,0.0,7.0,-30.0,-0.857142857142857,-1.0,1.2000000000000002,0.0,1.6,1.4,0.4,0.0,10.0,1.4,0.4,0.4,0.8,3.0,36,A,8.0,4.5,1.4
2021-05-23,2020-21,Granada,Getafe,-0.6,0.3999999999999999,1.5999999999999999,-0.2,-6.0,8.0,0.21621621621621623,0.0,0.3999999999999999,-1.5999999999999999,1.2,2.4,0.2,0.0,10.0,0.8,0.8,0.4,0.2,16.0,38,D,2.62,3.4,2.6
2021-08-21,2021-22,Granada,Valencia,-1.6,-0.8,1.6,-0.6,9.0,-2.0,-2.0,-3.0,0.4,-0.3999999999999999,0.8,2.0,0.0,0.4,14.0,1.6,0.4,0.6,0.6,5.0,2,D,2.45,3.4,2.87
2021-09-13,2021-22,Granada,Betis,-1.0,-0.6,0.8,-0.4,4.0,0.0,0.0,-1.0,-0.4,-0.6000000000000001,0.6,1.8,0.0,0.4,17.0,1.2,1.0,0.4,0.2,13.0,4,A,3.1,3.25,2.37
2021-09-23,2021-22,Granada,Sociedad,-1.4,-0.6,0.8,-0.6,12.0,-7.0,-1.4,-1.0,-0.20000000000000007,-0.40000000000000013,0.6,1.6,0.0,0.2,18.0,1.2,0.8,0.6,0.8,6.0,6,A,4.2,3.4,1.9
2021-10-03,2021-22,Granada,Sevilla,-2.0,-0.5999999999999999,1.8000000000000003,-0.6,14.0,-11.0,-1.9047619047619049,-2.0,0.4,-0.8000000000000003,0.8,2.2,0.0,0.0,18.0,1.4,0.4,0.6,0.6,4.0,8,H,4.8,3.4,1.72
2021-10-28,2021-22,Granada,Getafe,0.6,0.6,-0.40000000000000013,0.2,-2.0,5.0,0.5777777777777777,3.0,-0.6000000000000001,-0.7999999999999999,1.0,1.2,0.2,0.2,18.0,0.4,1.6,0.0,0.2,20.0,10,D,2.6,2.8,3.25
2021-11-21,2021-22,Granada,Real Madrid,-0.3999999999999999,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,14.0,-16.0,-1.3333333333333335,0.0,0.19999999999999996,0.5999999999999999,1.2,0.8,0.4,0.4,17.0,1.4,1.0,0.6,0.2,3.0,13,A,7.0,4.5,1.45
2021-12-03,2021-22,Granada,Alaves,-0.6000000000000001,0.0,0.6000000000000001,-0.2,1.0,-2.0,-0.1428571428571429,1.0,0.19999999999999996,-0.40000000000000013,1.4,1.8,0.2,0.2,16.0,1.4,1.2,0.4,0.2,15.0,15,H,2.37,3.1,3.25
2021-12-19,2021-22,Granada,Mallorca,-0.19999999999999996,0.19999999999999996,0.8,0.0,1.0,-4.0,-0.17647058823529416,-3.0,0.0,-1.0,1.2,2.0,0.2,0.0,15.0,1.0,1.2,0.2,0.4,14.0,17,H,2.5,3.0,3.1
2021-12-22,2021-22,Granada,Ath Madrid,0.40000000000000013,0.6000000000000001,0.40000000000000013,0.0,10.0,-10.0,-0.588235294117647,-1.0,0.6000000000000001,-0.40000000000000013,2.0,1.8,0.4,0.0,15.0,1.4,1.4,0.4,0.2,5.0,18,H,6.0,3.7,1.61
2022-01-08,2021-22,Granada,Barcelona,0.6000000000000001,0.40000000000000013,-0.3999999999999999,0.19999999999999996,8.0,-8.0,-0.42105263157894735,0.0,0.6000000000000001,0.5999999999999999,1.8,0.8,0.6,0.2,13.0,1.4,1.2,0.4,0.2,5.0,20,D,4.5,3.8,1.75
2022-01-23,2021-22,Granada,Osasuna,0.8,0.8,-0.20000000000000018,0.2,1.0,-1.0,-0.04761904761904767,-1.0,0.19999999999999996,-0.3999999999999999,1.8,1.4,0.4,0.2,14.0,1.0,1.6,0.2,0.2,13.0,22,A,2.5,3.2,3.0
2022-02-19,2021-22,Granada,Villarreal,-1.4000000000000001,-0.7999999999999999,1.4,-0.4,10.0,-12.0,-0.5,-1.0,0.0,-0.6000000000000001,0.6,2.0,0.0,0.0,17.0,1.4,0.6,0.4,0.6,7.0,25,A,4.0,3.4,1.95
2022-02-28,2021-22,Granada,Cadiz,-1.2,-0.6,1.6,-0.2,-2.0,4.0,0.15999999999999992,0.0,-0.4,-1.4000000000000001,0.6,2.6,0.0,0.0,17.0,1.2,1.0,0.2,0.4,19.0,26,D,2.0,3.3,4.0
2022-03-12,2021-22,Granada,Elche,-1.0,-0.7999999999999999,0.19999999999999996,-0.4,3.0,-4.0,-0.14814814814814825,1.0,-1.4,-0.8,0.4,2.0,0.0,0.2,17.0,1.2,1.8,0.4,0.0,14.0,28,A,2.25,3.2,3.4
2022-04-03,2021-22,Granada,Vallecano,0.6000000000000001,0.6,0.6000000000000001,0.2,3.0,-4.0,-0.1773399014778324,0.0,-0.3999999999999999,-1.6,1.0,2.0,0.2,0.2,16.0,0.4,1.4,0.0,0.0,13.0,30,D,2.6,3.1,2.9
2022-04-17,2021-22,Granada,Levante,0.0,0.20000000000000018,0.3999999999999999,0.0,-4.0,7.0,0.22580645161290314,2.0,-0.3999999999999999,-1.0,1.6,2.4,0.2,0.0,16.0,1.4,2.0,0.2,0.2,20.0,32,A,2.37,3.4,3.0
2022-05-01,2021-22,Granada,Celta,0.19999999999999996,1.0,1.4,0.0,6.0,-9.0,-0.2727272727272728,0.0,0.6000000000000001,-1.7999999999999998,1.6,2.4,0.2,0.2,18.0,0.6,1.0,0.2,0.4,12.0,34,D,2.8,3.2,2.62
2022-05-10,2021-22,Granada,Ath Bilbao,-0.6000000000000001,0.8,1.2000000000000002,-0.2,9.0,-18.0,-0.5142857142857143,0.0,1.0,-1.0000000000000002,2.0,2.2,0.2,0.2,17.0,1.2,1.0,0.4,0.4,8.0,36,H,3.2,3.3,2.25
2022-05-22,2021-22,Granada,Espanol,1.2000000000000002,1.0,-0.8,0.4,3.0,-4.0,-0.10810810810810811,-1.0,-0.19999999999999996,-0.4,1.6,1.0,0.4,0.4,16.0,0.6,1.8,0.0,0.0,13.0,38,D,1.44,4.33,7.5
2023-08-21,2023-24,Granada,Vallecano,0.19999999999999996,0.40000000000000013,-0.20000000000000018,0.0,12.0,-3.0,-3.0,-3.0,0.0,-0.19999999999999996,1.6,1.4,0.4,0.4,19.0,1.2,1.6,0.4,0.2,7.0,2,A,2.75,3.0,2.8
2023-08-26,2023-24,Granada,Mallorca,-0.5999999999999999,-0.6,0.3999999999999999,-0.2,5.0,-1.0,-0.5,-3.0,-0.6,-0.3999999999999999,0.4,1.4,0.2,0.4,20.0,1.0,1.0,0.4,0.4,15.0,3,H,2.6,3.0,3.0
2023-09-18,2023-24,Granada,Girona,-1.2,-0.20000000000000018,1.5999999999999999,-0.39999999999999997,14.0,-7.0,-1.75,1.0,0.5999999999999999,-0.7999999999999998,1.4,2.4,0.2,0.2,18.0,1.6,0.8,0.6,0.4,4.0,5,A,2.63,3.5,2.6
2023-09-28,2023-24,Granada,Betis,-0.4,0.8,0.7999999999999998,0.0,8.0,-5.0,-0.8333333333333333,0.0,-0.3999999999999999,-1.9999999999999998,1.6,2.8,0.2,0.0,19.0,0.8,2.0,0.2,0.4,11.0,7,D,3.0,3.3,2.38
2023-10-08,2023-24,Granada,Barcelona,-2.2,-0.8,1.7999999999999998,-0.8,16.0,-15.0,-1.875,-2.0,0.8,-0.19999999999999973,1.8,2.8,0.0,0.0,19.0,2.6,1.0,0.8,0.4,3.0,9,D,6.5,5.25,1.4
2023-10-30,2023-24,Granada,Villarreal,0.0,0.3999999999999999,0.6000000000000001,0.0,3.0,-3.0,-0.30000000000000004,2.0,0.0,-1.0,1.2,1.8,0.0,0.0,19.0,0.8,1.2,0.0,0.2,16.0,11,A,3.1,3.5,2.25
2023-11-11,2023-24,Granada,Getafe,-0.9999999999999999,0.5999999999999999,1.6,-0.2,8.0,-9.0,-0.75,1.0,0.7999999999999999,-1.4000000000000001,1.4,2.2,0.0,0.0,19.0,0.8,0.6,0.2,0.6,11.0,13,D,2.5,3.1,3.0
2023-12-11,2023-24,Granada,Ath Bilbao,-2.0,-1.9999999999999998,0.3999999999999999,-0.6,13.0,-21.0,-1.4,0.0,-0.8,0.7999999999999998,0.8,2.0,0.0,0.0,19.0,2.8,1.6,0.6,0.2,6.0,16,D,5.0,4.0,1.67
2023-12-19,2023-24,Granada,Sevilla,0.0,0.0,0.0,0.0,2.0,-5.0,-0.34191176470588236,0.0,-1.0,-1.0,0.6,1.6,0.0,0.0,19.0,0.6,1.6,0.0,0.0,17.0,18,A,2.8,3.4,2.5
2024-01-03,2023-24,Granada,Cadiz,-0.8,-0.4,1.2,0.0,2.0,-7.0,-0.38888888888888895,2.0,-0.4,-1.2,0.4,2.0,0.0,0.0,19.0,0.8,0.8,0.0,0.2,17.0,19,H,2.25,3.1,3.5
2024-01-22,2023-24,Granada,Ath Madrid,-0.5999999999999999,-1.2000000000000002,-0.8,-0.2,14.0,-27.0,-1.45,-10.0,-1.4,0.6000000000000001,0.6,1.2,0.2,0.2,19.0,1.8,2.0,0.4,0.2,5.0,21,A,4.75,3.8,1.7
2024-02-03,2023-24,Granada,Las Palmas,-0.6,-0.9999999999999999,0.3999999999999999,-0.2,10.0,-20.0,-0.9090909090909092,-2.0,-0.6,0.0,0.4,1.4,0.2,0.2,19.0,1.4,1.0,0.4,0.4,9.0,23,D,2.3,3.2,3.3
2024-02-18,2023-24,Granada,Almeria,0.0,0.20000000000000007,0.0,0.0,-1.0,6.0,0.24999999999999994,1.0,-0.8,-1.0,0.8,1.6,0.0,0.0,19.0,0.6,1.6,0.0,0.4,20.0,25,D,2.1,3.5,3.4
2024-03-09,2023-24,Granada,Sociedad,-0.20000000000000007,0.19999999999999996,0.7999999999999998,-0.2,12.0,-26.0,-0.943019943019943,-1.0,-0.40000000000000013,-1.4,1.2,2.4,0.0,0.0,19.0,1.0,1.6,0.2,0.2,7.0,27,A,4.5,3.3,1.85
2024-04-04,2023-24,Granada,Valencia,-1.0,0.20000000000000007,1.6,-0.2,11.0,-27.0,-0.9310344827586206,1.0,0.20000000000000007,-1.6,0.8,2.2,0.0,0.0,19.0,0.6,0.6,0.2,0.6,8.0,30,A,3.4,3.1,2.3
2024-04-14,2023-24,Granada,Alaves,-0.8,0.19999999999999996,1.2000000000000002,-0.2,6.0,-18.0,-0.6,-4.0,-0.4,-1.8000000000000003,0.6,2.2,0.0,0.0,19.0,0.4,1.0,0.2,0.2,13.0,31,H,3.0,3.0,2.55
2024-04-28,2023-24,Granada,Osasuna,0.20000000000000007,-0.6,-1.0,0.0,8.0,-21.0,-0.65625,1.0,-1.2000000000000002,0.3999999999999999,0.6,0.8,0.2,0.2,19.0,1.2,1.8,0.2,0.2,11.0,33,H,2.55,3.1,3.0
2024-05-11,2023-24,Granada,Real Madrid,-1.6,-0.8,0.6,-0.6,18.0,-66.0,-1.941176470588235,-1.0,0.7999999999999999,1.0,1.2,1.0,0.4,0.4,19.0,2.0,0.4,1.0,0.8,1.0,35,A,5.5,4.6,1.53
2024-05-19,2023-24,Granada,Celta,-1.0,-0.8,0.3999999999999999,-0.39999999999999997,3.0,-16.0,-0.4444444444444443,0.0,-0.6000000000000001,-0.19999999999999996,1.0,2.0,0.2,0.2,19.0,1.8,1.6,0.6,0.0,16.0,37,A,3.7,3.6,2.0
2020-09-20,2020-21,Huesca,Cadiz,1.0,1.0,-1.0,0.0,-12.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,20.0,2,A,2.1,3.1,4.0
2020-09-30,2020-21,Huesca,Ath Madrid,-2.3333333333333335,-5.333333333333333,0.33333333333333326,-1.0,7.0,-1.0,-2.3333333333333335,1.0,-0.33333333333333337,4.666666666666667,0.6666666666666666,1.3333333333333333,0.0,0.0,16.0,6.0,1.0,1.0,0.0,9.0,4,D,7.5,4.2,1.45
2020-10-18,2020-21,Huesca,Valladolid,0.4,-0.19999999999999996,-0.5999999999999999,0.0,-5.0,2.0,0.4,0.0,-0.9999999999999999,-0.20000000000000007,0.4,0.8,0.0,0.4,15.0,0.6,1.4,0.0,0.0,20.0,6,D,2.25,2.9,3.8
2020-11-07,2020-21,Huesca,Eibar,-0.7999999999999999,0.20000000000000007,1.2,-0.4,4.0,-3.0,-0.375,-1.0,0.0,-1.4,0.8,2.0,0.0,0.4,19.0,0.6,0.8,0.4,0.4,15.0,9,D,2.05,3.3,3.6
2020-11-28,2020-21,Huesca,Sevilla,-0.6,0.0,1.2,-0.4,12.0,-6.0,-0.925,1.0,0.0,-1.2,1.2,2.4,0.0,0.0,19.0,1.2,1.2,0.4,0.2,7.0,11,A,4.0,3.3,2.0
2020-12-12,2020-21,Huesca,Alaves,-0.7999999999999999,0.0,1.0,-0.2,8.0,-6.0,-0.5000000000000001,0.0,0.19999999999999996,-0.8,1.2,2.0,0.0,0.0,20.0,1.2,1.0,0.2,0.2,12.0,13,H,2.2,3.2,3.5
2020-12-22,2020-21,Huesca,Levante,-0.6000000000000001,-0.3999999999999999,0.5999999999999999,-0.2,4.0,-3.0,-0.2912087912087912,1.0,0.19999999999999996,0.0,1.0,1.4,0.2,0.2,19.0,1.4,0.8,0.4,0.2,15.0,15,D,2.62,3.4,2.6
2021-01-03,2020-21,Huesca,Barcelona,-1.2000000000000002,-0.6000000000000001,0.8,-0.39999999999999997,14.0,-13.0,-0.9166666666666667,-1.0,0.3999999999999999,0.19999999999999996,1.2,1.6,0.2,0.2,20.0,1.8,0.8,0.6,0.4,6.0,17,A,6.5,4.75,1.44
2021-01-11,2020-21,Huesca,Betis,-0.19999999999999996,-0.6,-0.40000000000000013,0.0,8.0,-8.0,-0.47058823529411764,-1.0,-1.0,0.0,0.6,1.2,0.2,0.2,20.0,1.2,1.6,0.2,0.2,12.0,18,A,2.8,3.3,2.55
2021-01-23,2020-21,Huesca,Villarreal,-1.4000000000000001,-1.4,0.19999999999999996,-0.4,16.0,-21.0,-1.105263157894737,0.0,-0.7999999999999999,0.40000000000000013,0.4,1.4,0.0,0.0,20.0,1.8,1.2,0.4,0.2,4.0,20,D,4.33,3.75,1.8
2021-02-06,2020-21,Huesca,Real Madrid,-0.8,-1.0,0.19999999999999996,-0.2,17.0,-24.0,-1.2380952380952381,1.0,-0.20000000000000007,0.6000000000000001,0.6,1.0,0.2,0.2,20.0,1.6,0.8,0.4,0.4,3.0,22,A,7.0,4.5,1.44
2021-02-21,2020-21,Huesca,Granada,0.20000000000000007,-0.3999999999999999,-0.8,0.2,11.0,-14.0,-0.6086956521739131,0.0,-1.0,0.19999999999999996,0.8,1.0,0.2,0.2,20.0,1.2,1.8,0.0,0.2,9.0,24,H,2.15,3.3,3.5
2021-03-07,2020-21,Huesca,Celta,0.19999999999999996,0.40000000000000013,0.19999999999999996,0.2,8.0,-10.0,-0.3999999999999999,1.0,0.40000000000000013,-0.19999999999999996,1.6,1.4,0.4,0.0,20.0,1.2,1.2,0.2,0.2,12.0,26,A,3.0,3.3,2.4
2021-03-20,2020-21,Huesca,Osasuna,-0.5999999999999999,1.2000000000000002,1.5999999999999999,-0.2,7.0,-9.0,-0.3333333333333335,-2.0,0.8,-2.0,1.6,2.4,0.2,0.0,20.0,0.4,0.8,0.4,0.6,13.0,28,D,2.45,3.2,3.0
2021-04-09,2020-21,Huesca,Elche,0.0,0.3999999999999999,0.40000000000000013,0.0,1.0,-2.0,-0.06896551724137934,2.0,0.0,-0.8,1.4,1.8,0.2,0.4,18.0,1.0,1.4,0.2,0.0,17.0,30,H,2.0,3.2,4.1
2021-04-25,2020-21,Huesca,Getafe,0.7999999999999999,0.4,-0.5999999999999999,0.4,4.0,-4.0,-0.125,0.0,-0.3999999999999999,-0.20000000000000007,1.0,0.8,0.4,0.4,19.0,0.6,1.4,0.0,0.4,15.0,33,A,2.75,2.9,2.8
2021-05-01,2020-21,Huesca,Sociedad,-0.40000000000000013,-0.3999999999999999,0.0,0.0,14.0,-26.0,-0.7878787878787877,1.0,-0.19999999999999996,0.19999999999999996,1.0,1.2,0.4,0.2,19.0,1.4,1.2,0.4,0.2,5.0,34,H,3.75,3.5,2.0
2021-05-12,2020-21,Huesca,Ath Bilbao,-1.2000000000000002,-0.9999999999999999,0.3999999999999999,-0.2,9.0,-16.0,-0.4571428571428572,0.0,-0.6,0.0,0.4,1.4,0.2,0.2,18.0,1.4,1.0,0.4,0.4,9.0,36,H,2.5,3.2,2.9
2021-05-22,2020-21,Huesca,Valencia,-0.19999999999999996,-1.4,-0.19999999999999996,0.0,4.0,-9.0,-0.2432432432432432,0.0,-0.6,1.0,0.6,1.0,0.4,0.4,17.0,2.0,1.2,0.4,0.2,13.0,38,D,1.65,4.2,5.0
2023-08-25,2023-24,Las Palmas,Sociedad,-1.1,-0.7,0.0,-0.4,1.0,-1.0,-0.5,1.0,-0.5,0.19999999999999996,0.5,1.0,0.0,0.0,14.0,1.2,1.0,0.4,0.2,13.0,3,D,4.33,3.1,2.0
2023-09-24,2023-24,Las Palmas,Granada,-0.19999999999999996,-1.6,-2.4000000000000004,-0.2,1.0,-1.0,-0.19999999999999996,1.0,-3.0,1.0,0.2,0.8,0.0,0.2,19.0,1.8,3.2,0.2,0.0,18.0,6,H,1.95,3.5,3.6
2023-10-02,2023-24,Las Palmas,Celta,0.0,-1.0,-0.8,0.0,1.0,0.0,0.0,1.0,-1.4000000000000001,0.3999999999999999,0.2,0.8,0.2,0.4,18.0,1.2,1.6,0.2,0.0,17.0,8,H,2.5,3.2,3.0
2023-10-22,2023-24,Las Palmas,Vallecano,0.40000000000000013,-0.3999999999999999,0.0,0.39999999999999997,3.0,-2.0,-0.2222222222222221,-1.0,0.0,0.3999999999999999,1.0,1.0,0.6,0.2,11.0,1.4,1.0,0.2,0.4,8.0,10,A,2.63,3.1,2.8
2023-11-03,2023-24,Las Palmas,Ath Madrid,-1.2,-1.2,0.3999999999999999,-0.4,7.0,-11.0,-1.2272727272727273,1.0,0.3999999999999999,1.2,1.2,1.2,0.6,0.0,10.0,2.4,0.8,1.0,0.4,3.0,12,H,5.75,3.6,1.65
2023-12-01,2023-24,Las Palmas,Getafe,-0.40000000000000013,0.0,0.4,0.0,3.0,-1.0,-0.0714285714285714,-1.0,0.4,0.0,1.0,1.0,0.4,0.0,11.0,1.0,0.6,0.4,0.4,8.0,15,H,2.38,2.9,3.4
2023-12-17,2023-24,Las Palmas,Cadiz,1.4,0.6,-0.7999999999999999,0.6,-9.0,11.0,0.6875,1.0,-0.19999999999999996,0.0,1.2,0.6,0.6,0.4,9.0,0.6,1.4,0.0,0.0,18.0,17,D,1.91,3.3,4.33
2024-01-04,2023-24,Las Palmas,Barcelona,-0.20000000000000018,-0.8,-1.0,0.0,6.0,-13.0,-0.7222222222222223,0.0,-0.8,1.0,0.8,0.6,0.4,0.4,10.0,1.6,1.6,0.4,0.2,4.0,19,A,5.5,4.33,1.57
2024-01-13,2023-24,Las Palmas,Villarreal,0.5999999999999999,-0.19999999999999996,-1.8,0.2,-4.0,6.0,0.3157894736842106,-2.0,-1.6,0.3999999999999999,1.0,0.8,0.4,0.4,10.0,1.2,2.6,0.2,0.0,14.0,20,H,2.5,3.3,2.8
2024-01-27,2023-24,Las Palmas,Real Madrid,-1.2000000000000002,-0.6000000000000001,0.0,-0.4,6.0,-20.0,-1.0738095238095235,1.0,0.5999999999999999,1.2,1.4,0.8,0.4,0.4,8.0,2.0,0.8,0.8,0.4,2.0,22,A,6.5,4.75,1.45
2024-02-10,2023-24,Las Palmas,Valencia,-1.0,-0.3999999999999999,0.0,-0.4,1.0,-3.0,-0.1304347826086958,0.0,0.6000000000000001,1.0,1.6,1.0,0.4,0.4,9.0,2.0,1.0,0.8,0.2,8.0,24,H,2.75,3.0,2.9
2024-02-25,2023-24,Las Palmas,Osasuna,0.0,0.3999999999999999,0.6000000000000001,0.0,-2.0,3.0,0.11999999999999988,0.0,0.19999999999999996,-0.8,1.2,1.6,0.4,0.4,9.0,0.8,1.0,0.4,0.4,11.0,26,D,2.38,2.9,3.5
2024-03-10,2023-24,Las Palmas,Ath Bilbao,-0.40000000000000013,-0.20000000000000018,1.0,-0.2,4.0,-13.0,-0.4814814814814814,1.0,0.3999999999999999,-0.3999999999999999,1.4,2.0,0.2,0.2,9.0,1.6,1.0,0.4,0.6,5.0,28,A,4.0,3.3,2.0
2024-03-17,2023-24,Las Palmas,Almeria,0.19999999999999996,0.19999999999999996,1.0000000000000002,0.2,-10.0,27.0,0.9642857142857142,1.0,0.0,-1.2000000000000002,1.2,2.2,0.2,0.2,10.0,1.0,1.2,0.0,0.2,20.0,29,A,1.95,3.5,4.0
2024-04-14,2023-24,Las Palmas,Sevilla,-0.9999999999999999,-0.5999999999999999,0.20000000000000018,-0.4,-2.0,6.0,0.19999999999999996,0.0,-0.5999999999999999,-0.20000000000000018,0.8,1.6,0.0,0.0,12.0,1.4,1.4,0.4,0.2,14.0,31,A,2.7,3.2,2.7
2024-04-27,2023-24,Las Palmas,Girona,-1.8,-1.8,0.6000000000000001,-0.6,10.0,-31.0,-0.96875,0.0,-1.2,0.0,0.2,2.0,0.0,0.0,13.0,2.0,1.4,0.6,0.2,3.0,33,A,4.5,3.8,1.75
2024-05-16,2023-24,Las Palmas,Betis,-2.6,-1.8,1.2000000000000002,-0.8,10.0,-18.0,-0.5142857142857142,1.0,-0.8,-0.20000000000000018,0.2,2.2,0.0,0.0,16.0,2.0,1.0,0.8,0.2,6.0,36,D,4.0,3.5,1.91
2024-05-26,2023-24,Las Palmas,Alaves,-1.6,-0.9999999999999999,0.0,-0.6,5.0,-6.0,-0.16216216216216228,-1.0,-0.9999999999999999,0.0,0.4,1.4,0.0,0.2,15.0,1.4,1.4,0.6,0.6,10.0,38,D,2.4,3.3,3.0
